"-","id","timestamp","frameNumber","x","y","vx","vy","size"
"$","7","1707210986604","284","-17.9609375","14.9140625","22.2660388946533","1","4.9005126953125"
"$","8","1707210986604","284","-78.171875","10.5703125","19.2730197906494","1","6.3426513671875"
"$","9","1707210986604","284","-95.1484375","5.75","20.3035373687744","1","8.3155517578125"
"$","7","1707210986666","285","-16.640625","15.0546875","22.2323017120361","1","5.25732421875"
"$","8","1707210986666","285","-77.015625","10.765625","19.288688659668","1","6.53955078125"
"$","9","1707210986666","285","-93.953125","5.96875","20.3035373687744","1","8.3155517578125"
"$","7","1707210986729","286","-15.3515625","15.1484375","22.3875026702881","1","5.57275390625"
"$","8","1707210986729","286","-75.859375","10.859375","19.288688659668","1","6.53955078125"
"$","9","1707210986729","286","-92.75","6.1875","20.3035373687744","1","8.3155517578125"
"$","8","1707210986807","287","-74.7109375","10.953125","19.288688659668","1","6.53955078125"
"$","8","1707210986870","288","-73.5703125","11.265625","19.3216018676758","1","6.7393798828125"
"$","8","1707210986932","289","-72.4140625","11.3671875","19.3216018676758","1","6.7393798828125"
"$","9","1707210986932","289","-89.578125","7.234375","20.0941543579102","1","8.3155517578125"
"$","8","1707210987010","290","-70.125","12.03125","19.3945503234863","1","7.0301513671875"
"$","9","1707210987010","290","-87.1875","7.40625","20.0626850128174","1","8.3155517578125"
"$","8","1707210987057","291","-70.125","12.03125","19.3945503234863","1","7.0301513671875"
"$","9","1707210987057","291","-87.1875","7.40625","20.0626850128174","1","8.3155517578125"
"$","8","1707210987135","292","-67.8125","12.296875","19.3945503234863","1","7.0301513671875"
"$","9","1707210987135","292","-84.8125","7.765625","20.0626850128174","1","8.3155517578125"
"$","8","1707210987198","293","-66.828125","11.5078125","19.2707786560059","1","5.6416015625"
"$","9","1707210987198","293","-83.625","7.9140625","20.0723190307617","1","8.3155517578125"
"$","8","1707210987260","294","-65.6796875","11.5859375","19.2707786560059","1","5.6416015625"
"$","9","1707210987260","294","-82.421875","7.859375","20.0274505615234","1","8.3155517578125"
"$","8","1707210987338","295","-64.5546875","11.7890625","19.3035984039307","1","5.934326171875"
"$","9","1707210987338","295","-81.265625","8.140625","20.0575408935547","1","8.3155517578125"
"$","8","1707210987401","296","-63.3984375","11.875","19.3035984039307","1","5.934326171875"
"$","9","1707210987401","296","-80.0859375","8.1796875","20.0362281799316","1","8.3155517578125"
"$","8","1707210987463","297","-62.2421875","11.9609375","19.3035984039307","1","5.934326171875"
"$","9","1707210987463","297","-78.890625","8.203125","20.0228900909424","1","8.3155517578125"
"$","8","1707210987526","298","-61.0859375","12.2109375","19.3496055603027","1","6.1793212890625"
"$","9","1707210987526","298","-77.6953125","8.2578125","20.0095710754395","1","8.3155517578125"
"$","8","1707210987604","299","-58.7734375","12.40625","19.3496055603027","1","6.1793212890625"
"$","9","1707210987604","299","-75.265625","8.3671875","19.9958744049072","1","8.3155517578125"
"$","8","1707210987666","300","-57.6171875","12.5078125","19.3496055603027","1","6.1793212890625"
"$","9","1707210987666","300","-74.078125","8.4921875","19.9958744049072","1","8.3155517578125"
"$","8","1707210987729","301","-56.453125","12.703125","19.3909225463867","1","5.934814453125"
"$","9","1707210987729","301","-72.875","8.4140625","19.9722709655762","1","8.3155517578125"
"$","8","1707210987791","302","-55.2578125","13.0234375","19.44606590271","1","4.998779296875"
"$","9","1707210987791","302","-71.6484375","8.6484375","19.9919319152832","1","7.267578125"
"$","8","1707210987869","303","-54.09375","13.2578125","19.4834175109863","1","5.3525390625"
"$","9","1707210987869","303","-70.46875","8.796875","19.9943923950195","1","7.38720703125"
"$","8","1707210987932","304","-52.9296875","13.4765625","19.5189342498779","1","5.665283203125"
"$","9","1707210987932","304","-69.3046875","9.015625","20.013126373291","1","7.4473876953125"
"$","8","1707210987994","305","-51.7734375","13.7109375","19.5646591186523","1","5.958984375"
"$","9","1707210987994","305","-68.109375","9.2109375","20.0192413330078","1","7.5078125"
"$","8","1707210988057","306","-50.609375","13.8203125","19.5755004882813","1","6.204833984375"
"$","9","1707210988057","306","-66.9375","9.421875","19.8342761993408","1","7.5684814453125"
"$","8","1707210988135","307","-49.4375","14.140625","19.6481075286865","1","5.357666015625"
"$","9","1707210988135","307","-65.7578125","9.5625","19.8342761993408","1","7.5684814453125"
"$","8","1707210988197","308","-48.2578125","14.34375","19.6862049102783","1","5.6689453125"
"$","9","1707210988197","308","-64.5703125","9.546875","20.0114059448242","1","7.62939453125"
"$","8","1707210988260","309","-47.1015625","14.4140625","19.680871963501","1","5.93505859375"
"$","9","1707210988260","309","-63.375","9.703125","19.827657699585","1","7.6905517578125"
"$","8","1707210988338","310","-44.765625","14.796875","19.5313205718994","1","6.207275390625"
"$","9","1707210988338","310","-61.0078125","10","20.0088386535645","1","7.8135986328125"
"$","8","1707210988400","311","-43.6015625","15.078125","19.5968532562256","1","6.429443359375"
"$","9","1707210988400","311","-59.8203125","10.125","20.0088386535645","1","7.8135986328125"
"$","8","1707210988463","312","-42.4296875","15.2421875","19.5968532562256","1","6.429443359375"
"$","9","1707210988463","312","-58.6171875","10.21875","19.8190212249756","1","6.422607421875"
"$","8","1707210988525","313","-41.265625","15.40625","19.5968532562256","1","6.429443359375"
"$","9","1707210988525","313","-57.4375","10.3515625","19.8190212249756","1","6.422607421875"
"$","8","1707210988604","314","-40.09375","15.65625","19.748176574707","1","6.6270751953125"
"$","9","1707210988604","314","-56.2578125","10.484375","19.8190212249756","1","6.62109375"
"$","8","1707210988697","315","-38.9375","15.75","19.759334564209","1","6.798828125"
"$","9","1707210988697","315","-55.078125","10.6171875","19.8190212249756","1","6.62109375"
"$","8","1707210988728","316","-37.78125","15.8671875","19.7828254699707","1","6.9727783203125"
"$","9","1707210988728","316","-53.8984375","10.75","19.8190212249756","1","6.62109375"
"$","8","1707210988807","317","-35.4296875","16.28125","19.6818752288818","1","7.0899658203125"
"$","9","1707210988807","317","-51.5390625","11.1171875","19.8598308563232","1","6.93994140625"
"$","8","1707210988869","318","-34.3046875","16.3046875","19.9216289520264","1","7.2081298828125"
"$","9","1707210988869","318","-50.359375","11.2578125","19.8598308563232","1","6.93994140625"
"$","8","1707210988932","319","-33.1484375","16.4609375","19.7920360565186","1","5.9609375"
"$","9","1707210988932","319","-49.1875","11.359375","19.8708744049072","1","7.0869140625"
"$","8","1707210988994","320","-32.015625","16.7421875","19.899694442749","1","5.1025390625"
"$","9","1707210988994","320","-48.0078125","11.453125","19.8751125335693","1","7.2061767578125"
"$","8","1707210989057","321","-30.828125","16.90625","19.899694442749","1","5.1025390625"
"$","9","1707210989057","321","-46.828125","11.578125","19.6879215240479","1","7.2958984375"
"$","8","1707210989135","322","-29.6484375","17.078125","19.8631610870361","1","5.4327392578125"
"$","9","1707210989135","322","-45.671875","11.609375","19.6456661224365","1","7.3861083984375"
"$","8","1707210989213","323","-28.4765625","17.2265625","19.9429264068604","1","5.72021484375"
"$","9","1707210989213","323","-44.5","11.734375","19.6456661224365","1","7.3861083984375"
"$","8","1707210989275","324","-27.390625","17.3984375","19.8521919250488","1","4.70654296875"
"$","9","1707210989275","324","-43.3359375","11.890625","19.6723556518555","1","7.476806640625"
"$","8","1707210989338","325","-26.2109375","17.5625","19.8521919250488","1","4.70654296875"
"$","9","1707210989338","325","-42.15625","12.046875","19.6904582977295","1","7.5679931640625"
"$","8","1707210989400","326","-25.0390625","17.6953125","20.0837249755859","1","5.099853515625"
"$","9","1707210989400","326","-41.03125","12.046875","19.6684818267822","1","6.3397216796875"
"$","8","1707210989463","327","-23.84375","17.921875","19.7083988189697","1","5.4302978515625"
"$","9","1707210989463","327","-39.859375","12.1640625","19.6684818267822","1","6.3397216796875"
"$","8","1707210989556","328","-21.5","18.2578125","19.7083988189697","1","5.4302978515625"
"$","9","1707210989556","328","-37.578125","12.5234375","19.7422485351563","1","5.5338134765625"
"$","8","1707210989603","329","-20.328125","18.4296875","19.7083988189697","1","5.4302978515625"
"$","9","1707210989603","329","-36.4140625","12.65625","19.5731258392334","1","5.82421875"
"$","8","1707210989666","330","-19.1875","18.484375","20.0031852722168","1","5.7451171875"
"$","9","1707210989666","330","-35.25","12.8203125","19.5688419342041","1","6.09521484375"
"$","8","1707210989728","331","-17.9921875","18.640625","20.0031852722168","1","5.7451171875"
"$","9","1707210989728","331","-34.078125","12.9453125","19.5688419342041","1","6.09521484375"
"$","8","1707210989791","332","-16.8359375","18.734375","20.1498374938965","1","6.01416015625"
"$","9","1707210989791","332","-32.953125","13.046875","19.6033229827881","1","5.050048828125"
"$","8","1707210989869","333","-15.6328125","18.8828125","20.1498374938965","1","6.01416015625"
"$","9","1707210989869","333","-31.78125","13.1796875","19.6033229827881","1","5.050048828125"
"$","9","1707210989931","334","-30.625","13.3125","19.4411334991455","1","5.4052734375"
"$","9","1707210989994","335","-116.6796875","3.3671875","22.8997707366943","1","8.3155517578125"
"$","10","1707210989994","335","-29.4609375","13.4609375","19.4748077392578","1","5.71923828125"
"$","9","1707210990056","336","-114.109375","4.578125","23.2745018005371","1","8.3155517578125"
"$","10","1707210990056","336","-27.21875","13.7109375","19.5498313903809","1","4.354248046875"
"$","9","1707210990134","337","-112.7890625","5.0390625","23.2745018005371","1","8.3155517578125"
"$","9","1707210990197","338","-111.484375","5.5390625","23.3365020751953","1","8.3155517578125"
"$","10","1707210990197","338","-24.890625","13.984375","19.4127044677734","1","4.76171875"
"$","9","1707210990259","339","-110.1640625","6.0078125","23.3365020751953","1","8.3155517578125"
"$","10","1707210990259","339","-23.7421875","14.15625","19.310302734375","1","5.135986328125"
"$","9","1707210990338","340","-108.84375","6.484375","23.3365020751953","1","8.3155517578125"
"$","10","1707210990338","340","-22.59375","14.2890625","19.3714790344238","1","5.4715576171875"
"$","9","1707210990400","341","-107.5234375","6.953125","23.3365020751953","1","8.3155517578125"
"$","10","1707210990400","341","-21.46875","14.5234375","19.3165073394775","1","4.6241455078125"
"$","9","1707210990462","342","-118.046875","-1.546875","17.4207973480225","1","8.3155517578125"
"$","10","1707210990462","342","-20.3203125","14.6640625","19.3165073394775","1","4.6241455078125"
"$","9","1707210990525","343","-117","-1.5703125","17.4207973480225","1","8.3155517578125"
"$","10","1707210990525","343","-19.1640625","14.8046875","19.3165073394775","1","4.6241455078125"
"$","9","1707210990603","344","-114.953125","-1.4609375","17.4149112701416","1","8.3155517578125"
"$","10","1707210990603","344","-102.2109375","6.0390625","22.677583694458","1","8.3155517578125"
"$","11","1707210990603","344","-16.8828125","15.0390625","19.3778629302979","1","4.9921875"
"$","9","1707210990666","345","-113.90625","-1.46875","17.4149112701416","1","8.3155517578125"
"$","10","1707210990666","345","-100.8828125","6.34375","22.677583694458","1","8.3155517578125"
"$","11","1707210990666","345","-15.7265625","15.1796875","19.3778629302979","1","4.9921875"
"$","9","1707210990790","347","-111.8984375","-0.7578125","17.3197898864746","1","8.3155517578125"
"$","9","1707210990869","348","-110.859375","-0.703125","17.3197898864746","1","8.3155517578125"
"$","9","1707210990931","349","-109.875","-0.0703125","17.3045120239258","1","7.0880126953125"
"$","10","1707210990931","349","-95.59375","6.25","22.7201690673828","1","8.3155517578125"
"$","9","1707210990994","350","-108.875","0.1328125","17.30983543396","1","7.236328125"
"$","10","1707210990994","350","-94.25","6.4921875","22.7201690673828","1","8.3155517578125"
"$","9","1707210991056","351","-107.84375","0.28125","17.3069324493408","1","7.326171875"
"$","9","1707210991134","352","-106.828125","0.359375","17.3114433288574","1","7.41650390625"
"$","10","1707210991134","352","-91.5859375","7.0390625","22.7632446289063","1","8.3155517578125"
"$","9","1707210991197","353","-105.796875","0.5234375","17.3110847473145","1","7.50732421875"
"$","10","1707210991197","353","-90.25","7","22.7268867492676","1","8.3155517578125"
"$","9","1707210991259","354","-104.828125","0.5234375","17.3058776855469","1","6.4013671875"
"$","10","1707210991259","354","-88.90625","7.2265625","22.7268867492676","1","8.3155517578125"
"$","9","1707210991337","355","-102.796875","0.9921875","17.3148708343506","1","6.5986328125"
"$","10","1707210991337","355","-86.2265625","7.59375","22.7295169830322","1","8.3155517578125"
"$","9","1707210991400","356","-101.75","1.0078125","17.3084163665771","1","6.77001953125"
"$","10","1707210991400","356","-84.8828125","7.8125","22.7295169830322","1","8.3155517578125"
"$","9","1707210991462","357","-100.7421875","1.2421875","17.3167114257813","1","6.943603515625"
"$","10","1707210991462","357","-83.5390625","8.03125","22.7295169830322","1","8.3155517578125"
"$","9","1707210991540","358","-99.7109375","1.3125","17.3180923461914","1","7.060546875"
"$","10","1707210991540","358","-82.1953125","8.1015625","22.7303276062012","1","8.3155517578125"
"$","9","1707210991603","359","-98.71875","0.9921875","17.307991027832","1","5.8541259765625"
"$","10","1707210991603","359","-80.8515625","8.3125","22.7303276062012","1","8.3155517578125"
"$","9","1707210991665","360","-97.6796875","1.109375","17.3107414245605","1","6.12451171875"
"$","10","1707210991665","360","-79.5","8.09375","22.893970489502","1","8.3155517578125"
"$","9","1707210991728","361","-96.6640625","1.265625","17.3100833892822","1","6.34521484375"
"$","10","1707210991728","361","-78.140625","8.28125","22.893970489502","1","8.3155517578125"
